Date;Heure;NS;SFC;@ mac;Code err;Interface;Resultat;
18/05/23;14:34:30;022375423731;ME2313843825;;0;5;PASS;
18/05/23;14:34:58;022375423735;ME2313843852;;0;4;PASS;
18/05/23;14:35:44;022375423737;ME2313843828;;0;3;PASS;
18/05/23;14:36:10;022375423966;ME2313843851;;0;2;PASS;
18/05/23;14:36:38;022375423972;ME2313843854;;0;1;PASS;
18/05/23;14:37:11;022375423977;ME2313843855;;0;8;PASS;
18/05/23;14:37:50;022375423979;ME2313843875;;0;7;PASS;
18/05/23;14:38:25;022375423982;ME2313843885;;0;6;PASS;
18/05/23;14:38:57;022375423310;ME2313843859;;0;5;PASS;
18/05/23;14:39:27;022375423378;ME2313843826;;0;4;PASS;
18/05/23;14:40:06;022375423382;ME2313843834;;0;3;PASS;
18/05/23;14:40:41;022375423386;ME2313843868;;0;2;PASS;
18/05/23;14:41:13;022375423546;ME2313843869;;0;1;PASS;
18/05/23;14:41:40;022375423552;ME2313843867;;0;8;PASS;
18/05/23;14:42:14;022375423738;ME2313843898;;0;7;PASS;
18/05/23;14:42:43;423231382996;ME2313843892;;-202;6;FAIL;
18/05/23;14:43:19;022375423792;ME2313843833;;0;5;PASS;
18/05/23;14:43:50;022375423795;ME2313843893;;0;4;PASS;
18/05/23;14:44:17;022375423305;ME2313843894;;0;3;PASS;
18/05/23;14:44:46;022375423376;ME2313843840;;0;2;PASS;
18/05/23;14:45:28;022375423309;ME2313843897;;0;1;PASS;
18/05/23;14:45:58;022375423321;ME2313843905;;0;8;PASS;
18/05/23;14:46:28;022375423543;ME2313843904;;0;7;PASS;
18/05/23;14:47:08;022375423547;ME2313843902;;0;6;PASS;
18/05/23;14:47:38;022375423560;ME2313843892;;0;5;PASS;
18/05/23;14:48:07;022375423564;ME2313843921;;0;4;PASS;
18/05/23;14:48:35;022375423786;ME2313843927;;0;3;PASS;
18/05/23;14:49:10;423231383638;ME2313843903;;-301;2;FAIL;
18/05/23;14:49:44;022375423314;ME2313843896;;0;1;PASS;
18/05/23;14:50:11;022375423316;ME2313843914;;0;8;PASS;
18/05/23;14:50:43;022375423317;ME2313843913;;0;7;PASS;
18/05/23;14:51:12;022375423319;ME2313843933;;0;6;PASS;
18/05/23;14:51:45;022375423555;ME2313843938;;0;5;PASS;
18/05/23;14:52:12;022375423558;ME2313843930;;0;4;PASS;
18/05/23;14:52:42;022375423561;ME2313843925;;0;3;PASS;
18/05/23;14:53:14;423231383249;;;-107;3;FAIL;
18/05/23;14:53:43;423231383638;ME2313843903;;-220;2;FAIL;
18/05/23;14:54:12;022375423796;ME2313843818;;0;1;PASS;
18/05/23;14:54:40;022375423799;ME2313843937;;0;8;PASS;
18/05/23;14:55:09;022375423323;ME2313843891;;0;7;PASS;
18/05/23;14:55:38;723231382643;ME2313843939;;-308;6;FAIL;
18/05/23;14:56:08;022375423329;ME2313843940;;0;5;PASS;
18/05/23;14:56:37;022375423332;ME2313843932;;0;4;PASS;
18/05/23;14:57:11;022375423565;ME2313843950;;-502;3;FAIL;
18/05/23;14:57:37;022375423567;ME2313843957;;0;2;PASS;
18/05/23;14:58:05;022375423569;ME2313843952;;0;1;PASS;
18/05/23;14:58:34;022375423574;ME2313843953;;0;8;PASS;
18/05/23;14:59:05;022375423582;ME2313843958;;0;7;PASS;
18/05/23;14:59:31;022375423586;ME2313843761;;0;6;PASS;
18/05/23;14:59:59;022375423272;ME2313843961;;0;5;PASS;
18/05/23;15:00:29;022375423342;ME2313843842;;0;4;PASS;
18/05/23;15:00:57;022375423585;ME2313843975;;0;3;PASS;
18/05/23;15:01:25;022375423901;ME2313843976;;0;2;PASS;
18/05/23;15:01:54;022375424123;ME2313843981;;-502;1;FAIL;
18/05/23;15:02:24;022375424161;ME2313843980;;0;8;PASS;
18/05/23;15:02:53;022375424163;ME2313843977;;0;7;PASS;
18/05/23;15:03:24;022375424166;ME2313843974;;0;6;PASS;
18/05/23;15:03:50;022375423268;ME2313843912;;0;5;PASS;
18/05/23;15:04:19;022375423275;ME2313843991;;0;4;PASS;
18/05/23;15:04:47;022375423278;ME2313844008;;0;3;PASS;
18/05/23;15:05:18;022375423281;ME2313844007;;0;2;PASS;
18/05/23;15:05:47;022375423284;ME2313844002;;0;1;PASS;
18/05/23;15:06:16;022375423289;ME2313844004;;0;8;PASS;
18/05/23;15:06:47;022375424116;ME2313843988;;0;7;PASS;
18/05/23;15:07:20;022375424118;ME2313843931;;0;6;PASS;
18/05/23;15:07:49;022375424121;ME2313843997;;0;5;PASS;
18/05/23;15:08:17;022375424130;ME2313843999;;0;4;PASS;
18/05/23;15:08:46;022375424136;ME2313844006;;0;3;PASS;
18/05/23;15:09:19;022375423287;ME2313844012;;0;2;PASS;
18/05/23;15:09:47;022375423292;ME2313843643;;0;1;PASS;
18/05/23;15:10:16;022375423295;ME2313843642;;0;8;PASS;
18/05/23;15:10:48;022375423298;ME2313844014;;0;7;PASS;
18/05/23;15:11:18;022375424127;ME2313844015;;0;6;PASS;
18/05/23;15:11:47;022375424132;ME2313844019;;0;5;PASS;
18/05/23;15:12:16;423231383653;ME2313844018;;-233;4;FAIL;
18/05/23;15:12:47;022375424145;ME2313844017;;0;3;PASS;
18/05/23;15:13:17;022375424147;ME2313844031;;0;2;PASS;
18/05/23;15:13:45;022375423335;ME2313843803;;0;1;PASS;
18/05/23;15:14:17;022375423341;ME2313843995;;0;8;PASS;
18/05/23;15:14:47;022375423577;ME2313844038;;0;7;PASS;
18/05/23;15:15:15;022375424137;ME2313844039;;0;6;PASS;
18/05/23;15:15:43;022375424148;ME2313844034;;0;5;PASS;
18/05/23;15:16:12;022375424151;ME2313844056;;0;4;PASS;
18/05/23;15:16:41;022375424154;ME2313844058;;0;3;PASS;
18/05/23;15:17:11;022375424157;ME2313844035;;0;2;PASS;
18/05/23;15:17:39;022375423339;ME2313844080;;0;1;PASS;
18/05/23;15:18:08;022375423622;ME2313844066;;0;8;PASS;
18/05/23;15:18:40;022375423625;ME2313843766;;0;7;PASS;
18/05/23;15:19:09;022375423630;ME2313844081;;0;6;PASS;
18/05/23;15:19:38;022375423863;ME2313844088;;0;5;PASS;
18/05/23;15:20:05;022375423865;ME2313844090;;0;4;PASS;
18/05/23;15:20:34;022375423868;ME2313844069;;0;3;PASS;
18/05/23;15:21:05;423231383415;ME2313844075;;-301;2;FAIL;
18/05/23;15:21:32;022375423871;ME2313844064;;0;1;PASS;
18/05/23;15:22:01;022375423624;ME2313844071;;0;8;PASS;
18/05/23;15:22:29;022375423629;ME2313843956;;0;7;PASS;
18/05/23;15:22:59;022375423633;ME2313844055;;0;6;PASS;
18/05/23;15:23:36;022375423637;ME2313844036;;0;5;PASS;
18/05/23;15:24:14;022375423640;ME2313844087;;0;4;PASS;
18/05/23;15:24:42;022375423866;ME2313844078;;0;3;PASS;
18/05/23;15:25:19;022375423874;ME2313844094;;0;2;PASS;
18/05/23;15:25:47;022375423876;ME2313844022;;0;1;PASS;
18/05/23;15:26:17;022375423881;ME2313843960;;0;8;PASS;
18/05/23;15:26:45;022375423883;ME2313844102;;0;7;PASS;
18/05/23;15:27:19;022375423903;ME2313844098;;0;6;PASS;
18/05/23;15:27:48;022375423906;ME2313844099;;0;5;PASS;
18/05/23;15:28:16;022375423908;ME2313844095;;0;4;PASS;
18/05/23;15:28:45;022375423913;ME2313844097;;0;3;PASS;
18/05/23;15:29:20;022375423635;ME2313844114;;0;2;PASS;
18/05/23;15:29:47;022375423639;ME2313844118;;0;1;PASS;
18/05/23;15:30:16;022375423651;ME2313844123;;0;8;PASS;
18/05/23;15:30:44;022375423877;ME2313844113;;0;7;PASS;
18/05/23;15:31:21;022375423891;ME2313844115;;0;6;PASS;
18/05/23;15:31:49;022375423894;ME2313844120;;0;5;PASS;
18/05/23;15:32:10;423231383343;;;-107;5;FAIL;
18/05/23;15:32:33;423231382909;;;-107;5;FAIL;
18/05/23;15:33:03;022375423912;ME2313844053;;0;4;PASS;
18/05/23;15:33:29;022375423914;ME2313844107;;0;3;PASS;
18/05/23;15:34:00;022375423919;ME2313844116;;-502;2;FAIL;
18/05/23;15:34:46;022375423401;ME2313844111;;0;1;PASS;
18/05/23;15:35:18;022375423645;ME2313844119;;0;8;PASS;
18/05/23;15:39:29;022375423886;ME2313844072;;0;7;PASS;
18/05/23;15:40:00;022375423921;ME2313844073;;0;6;PASS;
18/05/23;15:40:37;022375423924;ME2313844077;;0;5;PASS;
18/05/23;15:41:10;022375423927;ME2313844131;;0;4;PASS;
18/05/23;15:41:51;022375423932;ME2313844121;;0;3;PASS;
18/05/23;15:42:20;022375423934;ME2313844152;;0;2;PASS;
18/05/23;15:42:53;022375423404;ME2313844153;;0;1;PASS;
18/05/23;15:43:26;022375423406;ME2313844124;;0;8;PASS;
18/05/23;15:44:00;022375423408;ME2313844117;;0;7;PASS;
18/05/23;15:44:29;022375423420;ME2313844136;;0;6;PASS;
18/05/23;15:44:57;022375423646;ME2313844135;;0;5;PASS;
18/05/23;15:45:42;022375423648;ME2313843712;;0;4;PASS;
18/05/23;15:46:11;022375423656;ME2313843817;;0;3;PASS;
18/05/23;15:46:39;423231383062;ME2313844079;;-243;2;FAIL;
18/05/23;15:47:10;022375423888;ME2313844140;;0;1;PASS;
18/05/23;15:47:38;022375423936;ME2313844137;;0;8;PASS;
18/05/23;15:48:07;022375423937;ME2313844141;;0;7;PASS;
18/05/23;15:48:38;022375423411;ME2313844157;;0;6;PASS;
18/05/23;15:49:07;022375423416;ME2313844158;;0;5;PASS;
18/05/23;15:49:34;022375423419;ME2313844166;;-802;4;FAIL;
18/05/23;15:50:05;022375423654;ME2313844167;;0;3;PASS;
18/05/23;15:50:33;022375423659;ME2313844170;;0;2;PASS;
18/05/23;15:51:07;022375423822;ME2313844079;;-502;1;FAIL;
18/05/23;15:51:34;022375423825;ME2313844110;;0;8;PASS;
18/05/23;15:52:02;022375423827;ME2313844196;;0;7;PASS;
18/05/23;15:52:32;022375423832;ME2313841148;;0;6;PASS;
18/05/23;15:53:07;022375423897;ME2313841151;;0;5;PASS;
18/05/23;15:53:37;022375423600;ME2313841155;;0;4;PASS;
18/05/23;15:54:05;022375423603;ME2313841150;;0;3;PASS;
18/05/23;15:54:34;022375423605;ME2313844222;;0;2;PASS;
18/05/23;15:55:17;;;;-199;2;FAIL;
18/05/23;15:55:53;022375423419;ME2313844166;;0;1;PASS;
18/05/23;15:56:24;022375423830;ME2313844219;;0;8;PASS;
18/05/23;15:57:06;022375423822;ME2313844079;;0;7;PASS;
18/05/23;15:57:34;022375423838;ME2313841092;;-502;6;FAIL;
18/05/23;15:58:04;022375423841;ME2313841154;;0;5;PASS;
18/05/23;15:58:31;022375423843;ME2313841093;;0;4;PASS;
18/05/23;15:59:00;022375423846;ME2313841157;;-502;3;FAIL;
18/05/23;15:59:30;022375423847;ME2313841004;;0;2;PASS;
18/05/23;15:59:58;022375423230;ME2313841070;;0;1;PASS;
18/05/23;16:00:33;022375423234;ME2313841100;;0;8;PASS;
18/05/23;16:01:10;022375423472;ME2313841057;;0;7;PASS;
18/05/23;16:01:39;022375423610;ME2313841069;;0;6;PASS;
18/05/23;16:02:06;022375423613;ME2313841003;;0;5;PASS;
18/05/23;16:02:37;022375423616;ME2313841091;;0;4;PASS;
18/05/23;16:03:19;;;;-199;4;FAIL;
18/05/23;16:03:49;022375423838;ME2313841092;;0;3;PASS;
18/05/23;16:04:24;022375423854;ME2313841056;;0;2;PASS;
18/05/23;16:04:55;022375423846;ME2313841157;;0;1;PASS;
18/05/23;16:05:26;022375423860;ME2313841050;;0;8;PASS;
18/05/23;16:05:58;022375423227;ME2313841062;;0;7;PASS;
18/05/23;16:06:28;022375423231;ME2313841061;;0;6;PASS;
18/05/23;16:06:58;022375423241;ME2313841067;;0;5;PASS;
18/05/23;16:07:29;022375423245;ME2313841026;;0;4;PASS;
18/05/23;16:07:57;022375423468;ME2313841009;;0;3;PASS;
18/05/23;16:08:26;022375423473;ME2313841019;;0;2;PASS;
18/05/23;16:08:57;022375423480;ME2313841049;;0;1;PASS;
18/05/23;16:09:27;022375423482;ME2313841011;;0;8;PASS;
18/05/23;16:09:57;022375423486;ME2313841027;;0;7;PASS;
18/05/23;16:10:29;022375423235;ME2313841020;;0;6;PASS;
18/05/23;16:10:58;022375423237;ME2313841029;;0;5;PASS;
18/05/23;16:11:28;022375423239;ME2313841023;;0;4;PASS;
18/05/23;16:11:57;022375423250;ME2313841014;;0;3;PASS;
18/05/23;16:12:28;022375423251;ME2313841028;;0;2;PASS;
18/05/23;16:12:56;022375423255;ME2313841068;;0;1;PASS;
18/05/23;16:13:26;022375423477;ME2313842893;;0;8;PASS;
18/05/23;16:13:56;022375423478;ME2313842912;;0;7;PASS;
18/05/23;16:14:25;022375423485;ME2313844233;;0;6;PASS;
18/05/23;16:14:54;022375423490;ME2313840970;;0;5;PASS;
18/05/23;16:15:23;423231374697;ME2313840980;;-233;4;FAIL;
18/05/23;16:15:53;022375423493;ME2313842897;;0;3;PASS;
18/05/23;16:16:21;022375423496;ME2313840978;;0;2;PASS;
18/05/23;16:16:52;022375424100;ME2313841010;;0;1;PASS;
18/05/23;16:17:21;022375423226;ME2313844204;;0;8;PASS;
18/05/23;16:17:51;022375423247;ME2313841013;;0;7;PASS;
18/05/23;16:18:19;022375423249;ME2313841016;;0;6;PASS;
18/05/23;16:18:49;022375423257;ME2313841015;;0;5;PASS;
18/05/23;16:19:18;022375423259;ME2313840984;;0;4;PASS;
18/05/23;16:19:46;022375423261;ME2313840980;;0;3;PASS;
18/05/23;16:20:14;022375423264;ME2313841018;;0;2;PASS;
18/05/23;16:20:44;022375423266;ME2313841012;;0;1;PASS;
18/05/23;16:21:40;022375423488;ME2313841024;;0;8;PASS;
18/05/23;16:22:12;022375423495;ME2313840957;;0;7;PASS;
18/05/23;16:22:42;022375424105;ME2313840940;;0;6;PASS;
18/05/23;16:23:13;022375424110;ME2313841054;;0;5;PASS;
18/05/23;16:23:43;022375424114;ME2313844245;;0;4;PASS;
18/05/23;16:24:15;022375423425;ME2313844236;;0;3;PASS;
18/05/23;16:24:46;022375423427;ME2313844242;;0;2;PASS;
18/05/23;16:25:20;022375423429;ME2313844277;;0;1;PASS;
18/05/23;16:25:55;022375423430;ME2313844285;;0;8;PASS;
18/05/23;16:26:21;022375423617;ME2313844231;;0;7;PASS;
18/05/23;16:26:51;022375423665;ME2313844273;;0;6;PASS;
18/05/23;16:27:21;022375423669;ME2313844271;;0;5;PASS;
18/05/23;16:27:50;423231370858;ME2313844280;;-233;4;FAIL;
18/05/23;16:28:20;022375423674;ME2313844284;;0;3;PASS;
18/05/23;16:28:50;022375424107;ME2313844206;;0;2;PASS;
18/05/23;16:29:31;022375423201;ME2313844332;;-502;1;FAIL;
18/05/23;16:30:01;022375423434;ME2313844326;;0;8;PASS;
18/05/23;16:30:34;022375423436;ME2313844325;;0;7;PASS;
18/05/23;16:31:08;022375423438;ME2313844323;;0;6;PASS;
18/05/23;16:31:37;022375423441;ME2313844329;;0;5;PASS;
18/05/23;16:32:06;423231370858;ME2313844280;;-233;4;FAIL;
18/05/23;16:32:37;022375423668;ME2313844347;;0;3;PASS;
18/05/23;16:33:06;022375423676;ME2313844346;;0;2;PASS;
18/05/23;16:33:37;022375423678;ME2313844374;;0;1;PASS;
18/05/23;16:34:06;022375423681;ME2313844371;;0;8;PASS;
18/05/23;16:34:35;022375423683;ME2313844365;;0;7;PASS;
18/05/23;16:35:09;022375423201;ME2313844332;;0;6;PASS;
18/05/23;16:35:40;022375423685;ME2313844305;;0;5;PASS;
18/05/23;16:36:12;423231383401;ME2313844321;;-233;4;FAIL;
18/05/23;16:36:42;022375423203;ME2313844280;;0;3;PASS;
18/05/23;16:37:23;022375423209;ME2313844367;;0;2;PASS;
18/05/23;16:37:53;022375423211;ME2313844306;;0;1;PASS;
18/05/23;16:38:29;022375423444;ME2313840955;;0;8;PASS;
18/05/23;16:38:58;022375423445;ME2313844362;;0;7;PASS;
18/05/23;16:39:27;022375423447;ME2313844352;;0;6;PASS;
18/05/23;16:40:02;022375423452;ME2313844358;;0;5;PASS;
18/05/23;16:40:31;423231384286;ME2313844380;;-233;4;FAIL;
18/05/23;16:41:06;022375423687;ME2313844289;;0;3;PASS;
18/05/23;16:41:59;022375423664;ME2313844272;;-802;2;FAIL;
18/05/23;16:42:42;;;;-199;2;FAIL;
18/05/23;16:43:25;;;;-199;2;FAIL;
18/05/23;16:43:57;022375423691;ME2313844370;;0;1;PASS;
18/05/23;16:44:25;022375423692;ME2313844282;;0;8;PASS;
18/05/23;16:44:53;022375423695;ME2313844350;;0;7;PASS;
18/05/23;16:45:21;022375423213;ME2313844383;;0;6;PASS;
18/05/23;16:45:52;022375423219;ME2313844321;;0;5;PASS;
18/05/23;16:46:22;423231383590;ME2313844357;;-233;4;FAIL;
18/05/23;16:46:52;022375423222;ME2313844380;;0;3;PASS;
18/05/23;16:47:22;022375423449;ME2313844188;;0;2;PASS;
18/05/23;16:47:49;022375423456;ME2313844394;;0;1;PASS;
18/05/23;16:48:17;022375423664;ME2313844272;;-802;8;FAIL;
18/05/23;16:48:47;022375423462;ME2313844392;;0;7;PASS;
18/05/23;16:49:12;022375423664;;;-107;7;FAIL;
18/05/23;16:49:41;022375423465;ME2313844399;;0;6;PASS;
18/05/23;16:50:10;022375423699;ME2313844414;;0;5;PASS;
18/05/23;16:50:38;423231383487;ME2313844410;;-233;4;FAIL;
18/05/23;16:51:09;022375424283;ME2313844398;;0;3;PASS;
18/05/23;16:51:37;022375424286;ME2313844416;;0;2;PASS;
18/05/23;16:52:05;022375424289;ME2313844357;;0;1;PASS;
18/05/23;16:52:34;022375425130;ME2313844393;;0;8;PASS;
18/05/23;16:53:10;022375425132;ME2313844275;;0;7;PASS;
18/05/23;16:53:36;022375425135;ME2313844279;;0;6;PASS;
18/05/23;16:54:05;022375425137;ME2313844363;;0;5;PASS;
18/05/23;16:54:34;022375424291;ME2313844411;;0;4;PASS;
18/05/23;16:55:09;022375424294;ME2313844409;;0;3;PASS;
18/05/23;16:55:37;022375424296;ME2313844410;;0;2;PASS;
18/05/23;16:56:06;022375424299;ME2313844397;;0;1;PASS;
18/05/23;16:56:34;022375425138;ME2313844270;;0;8;PASS;
18/05/23;16:57:12;022375425141;ME2313844396;;0;7;PASS;
18/05/23;16:57:55;022375425144;ME2313844407;;0;6;PASS;
18/05/23;16:58:23;022375425147;ME2313844450;;0;5;PASS;
18/05/23;16:58:52;022375425151;ME2313844428;;0;4;PASS;
18/05/23;16:59:21;022375425158;ME2313844415;;0;3;PASS;
18/05/23;16:59:50;022375424245;ME2313844455;;0;2;PASS;
18/05/23;17:00:21;022375424480;ME2313844457;;0;1;PASS;
18/05/23;17:00:48;022375424485;ME2313844431;;0;8;PASS;
18/05/23;17:01:18;022375424488;ME2313844435;;0;7;PASS;
18/05/23;17:01:46;022375425153;ME2313844287;;0;6;PASS;
18/05/23;17:02:15;022375425159;ME2313844443;;0;5;PASS;
18/05/23;17:02:44;022375425161;ME2313844470;;0;4;PASS;
18/05/23;17:03:15;022375425163;ME2313844438;;0;3;PASS;
18/05/23;17:03:44;022375425167;ME2313844469;;-502;2;FAIL;
18/05/23;17:04:26;;;;-199;2;FAIL;
18/05/23;17:04:54;022375425168;ME2313844489;;0;1;PASS;
18/05/23;17:05:23;022375424239;ME2313844436;;0;8;PASS;
18/05/23;17:05:53;022375424254;ME2313844488;;0;7;PASS;
18/05/23;17:06:23;022375424257;ME2313844495;;0;6;PASS;
18/05/23;17:06:51;022375424491;ME2313844501;;0;5;PASS;
18/05/23;17:07:19;022375424496;ME2313844502;;0;4;PASS;
18/05/23;17:07:56;022375424497;ME2313844437;;0;3;PASS;
18/05/23;17:08:23;022375424499;ME2313841008;;0;2;PASS;
18/05/23;17:08:51;022375425102;ME2313844541;;0;1;PASS;
18/05/23;17:09:23;022375424600;ME2313844542;;0;8;PASS;
18/05/23;17:09:50;022375424604;ME2313844511;;0;7;PASS;
18/05/23;17:10:19;022375424830;ME2313841044;;0;6;PASS;
18/05/23;17:10:49;022375424833;ME2313844286;;0;5;PASS;
18/05/23;17:11:19;022375424835;ME2313844522;;0;4;PASS;
18/05/23;17:11:47;022375424838;ME2313844545;;0;3;PASS;
18/05/23;17:12:19;022375424842;ME2313844560;;0;2;PASS;
18/05/23;17:12:50;022375424844;ME2313844563;;0;1;PASS;
18/05/23;17:13:19;022375424847;ME2313844576;;0;8;PASS;
18/05/23;17:13:47;022375424851;ME2313844564;;0;7;PASS;
18/05/23;17:14:16;022375424609;ME2313844567;;0;6;PASS;
18/05/23;17:14:45;022375424862;ME2313844584;;0;5;PASS;
18/05/23;17:15:23;423231384477;ME2313844569;;-233;4;FAIL;
18/05/23;17:15:57;022375424249;ME2313844562;;0;3;PASS;
18/05/23;17:16:26;022375424253;ME2313844570;;0;2;PASS;
18/05/23;17:16:54;022375425167;ME2313844469;;0;1;PASS;
18/05/23;17:17:23;022375424493;ME2313844523;;-502;8;FAIL;
18/05/23;17:17:53;022375424900;ME2313844537;;0;7;PASS;
18/05/23;17:18:29;423231384538;ME2313844591;;-211;6;FAIL;
18/05/23;17:18:58;022375424905;ME2313844585;;0;5;PASS;
18/05/23;17:19:30;423231383472;ME2313844599;;-233;4;FAIL;
18/05/23;17:20:00;022375424909;ME2313844569;;0;3;PASS;
18/05/23;17:20:28;022375425113;ME2313844554;;0;2;PASS;
18/05/23;17:20:57;423231384380;ME2313844606;;-243;1;FAIL;
18/05/23;17:21:27;022375424259;ME2313844609;;0;8;PASS;
18/05/23;17:21:56;022375424263;ME2313844614;;0;7;PASS;
18/05/23;17:22:23;022375424270;ME2313844605;;0;6;PASS;
18/05/23;17:22:52;022375424273;ME2313844615;;0;5;PASS;
18/05/23;17:23:21;423231384423;ME2313844616;;-233;4;FAIL;
18/05/23;17:23:58;022375425105;ME2313844599;;0;3;PASS;
18/05/23;17:24:32;022375425108;ME2313844591;;0;2;PASS;
18/05/23;17:25:04;022375425111;ME2313844612;;0;1;PASS;
18/05/23;17:25:30;022375425120;ME2313844638;;0;8;PASS;
18/05/23;17:25:59;022375424200;ME2313844632;;0;7;PASS;
18/05/23;17:26:31;423231384380;ME2313844606;;-243;6;FAIL;
18/05/23;17:27:05;022375424269;ME2313844619;;0;5;PASS;
18/05/23;17:27:37;022375424275;ME2313844628;;0;4;PASS;
18/05/23;17:28:05;022375424439;ME2313844664;;0;3;PASS;
18/05/23;17:28:41;022375424442;ME2313844616;;0;2;PASS;
18/05/23;17:29:10;022375424680;ME2313844647;;0;1;PASS;
18/05/23;17:29:40;022375424684;ME2313844631;;0;8;PASS;
18/05/23;17:30:08;022375425116;ME2313844654;;0;7;PASS;
18/05/23;17:30:38;022375425118;ME2313844597;;0;6;PASS;
18/05/23;17:31:08;423231384380;ME2313844606;;-243;5;FAIL;
18/05/23;17:31:37;022375424434;ME2313844669;;0;4;PASS;
18/05/23;17:31:59;423231384380;;;-107;4;FAIL;
18/05/23;17:32:28;022375424437;ME2313844671;;0;3;PASS;
18/05/23;17:32:58;022375424611;ME2313844670;;0;2;PASS;
18/05/23;17:33:27;022375424615;ME2313844694;;0;1;PASS;
18/05/23;17:33:56;022375424620;ME2313844672;;0;8;PASS;
18/05/23;17:34:24;022375424678;ME2313844695;;0;7;PASS;
18/05/23;17:34:56;022375424694;ME2313844610;;0;6;PASS;
18/05/23;17:35:24;022375424853;ME2313844692;;0;5;PASS;
18/05/23;17:35:57;022375424858;ME2313844699;;0;4;PASS;
18/05/23;17:36:40;;;;-199;4;FAIL;
18/05/23;17:37:17;022375424619;ME2313844701;;0;3;PASS;
18/05/23;17:37:44;022375424622;ME2313844697;;0;2;PASS;
18/05/23;17:38:13;022375424627;ME2313844708;;0;1;PASS;
18/05/23;17:38:44;022375424631;ME2313844693;;0;8;PASS;
18/05/23;17:39:17;022375424865;ME2313844707;;0;7;PASS;
18/05/23;17:39:45;022375424869;ME2313844729;;0;6;PASS;
18/05/23;17:40:14;022375424871;ME2313844698;;0;5;PASS;
18/05/23;17:40:44;022375424873;ME2313844685;;0;4;PASS;
18/05/23;17:41:12;022375424623;ME2313844639;;0;3;PASS;
18/05/23;17:41:41;022375424801;ME2313844550;;0;2;PASS;
18/05/23;17:42:09;022375424803;ME2313844517;;0;1;PASS;
18/05/23;17:42:41;022375424805;ME2313844549;;0;8;PASS;
18/05/23;17:43:10;022375424807;ME2313844611;;0;7;PASS;
18/05/23;17:43:39;022375424809;ME2313844679;;0;6;PASS;
18/05/23;17:44:06;022375424811;ME2313844715;;0;5;PASS;
18/05/23;17:44:37;423231384484;ME2313844464;;-233;4;FAIL;
18/05/23;17:45:09;022375424814;ME2313844613;;0;3;PASS;
18/05/23;17:45:37;022375424815;ME2313844673;;0;2;PASS;
18/05/23;17:46:06;022375424817;ME2313844543;;0;1;PASS;
18/05/23;17:46:34;022375424819;ME2313844540;;0;8;PASS;
18/05/23;17:46:59;022375424815;;;-156;8;FAIL;
18/05/23;17:47:31;022375424824;ME2313844419;;0;7;PASS;
18/05/23;17:48:20;022375424208;ME2313844417;;0;6;PASS;
18/05/23;17:49:04;022375424211;ME2313844509;;0;5;PASS;
18/05/23;17:49:34;423231384732;ME2313844687;;-233;4;FAIL;
18/05/23;17:50:03;022375424450;ME2313844544;;-502;3;FAIL;
18/05/23;17:50:33;022375424493;ME2313844523;;0;2;PASS;
18/05/23;17:51:00;022375424630;ME2313844734;;-802;1;FAIL;
18/05/23;17:51:31;022375424692;ME2313844464;;0;8;PASS;
18/05/23;17:51:59;022375424693;ME2313844553;;0;7;PASS;
18/05/23;17:52:28;022375424820;ME2313844760;;0;6;PASS;
18/05/23;17:52:56;022375424825;ME2313844510;;0;5;PASS;
18/05/23;17:53:28;423231384805;ME2313844494;;-233;4;FAIL;
18/05/23;17:53:58;022375424827;ME2313844687;;0;3;PASS;
18/05/23;17:54:27;022375424450;ME2313844544;;-506;2;FAIL;
18/05/23;17:54:57;022375424203;ME2313844770;;0;1;PASS;
18/05/23;17:55:25;022375424206;ME2313844773;;0;8;PASS;
18/05/23;17:55:55;022375424219;ME2313844663;;0;7;PASS;
18/05/23;17:56:23;022375424222;ME2313844767;;0;6;PASS;
18/05/23;17:56:51;022375424445;ME2313844587;;0;5;PASS;
18/05/23;17:57:21;022375424448;ME2313844766;;0;4;PASS;
18/05/23;17:57:48;022375424462;ME2313844762;;0;3;PASS;
18/05/23;17:58:40;022375424465;ME2313844768;;0;2;PASS;
18/05/23;17:59:14;022375424450;ME2313844544;;-505;1;FAIL;
18/05/23;17:59:45;022375424688;ME2313844775;;0;8;PASS;
18/05/23;18:00:14;423231384805;ME2313844494;;-301;7;FAIL;
18/05/23;18:00:45;022375424217;ME2313844779;;0;6;PASS;
18/05/23;18:01:20;022375424233;ME2313844778;;-502;5;FAIL;
18/05/23;18:01:50;022375424234;ME2313844788;;0;4;PASS;
18/05/23;18:02:18;022375424457;ME2313844340;;0;3;PASS;
18/05/23;18:02:48;022375424470;ME2313844314;;0;2;PASS;
18/05/23;18:03:11;022375424450;;;-107;2;FAIL;
18/05/23;18:03:41;022375424476;ME2313844342;;0;1;PASS;
18/05/23;18:04:11;022375424698;ME2313844339;;0;8;PASS;
18/05/23;18:04:42;022375424225;ME2313740263;;0;7;PASS;
18/05/23;18:05:03;022375424450;;;-107;7;FAIL;
18/05/23;18:05:39;022375424227;ME2313844318;;0;6;PASS;
18/05/23;18:06:07;022375424467;ME2313844494;;0;5;PASS;
18/05/23;18:06:37;022375424469;ME2313844341;;0;4;PASS;
18/05/23;18:07:06;022375424233;ME2313844778;;0;3;PASS;
18/05/23;18:07:34;022375424638;ME2313740039;;0;2;PASS;
